"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"960","10755728","Aifm3","303786","apoptosis inducing factor, mitochondria associated 3",-0.652128935132589,7.64643651478604,-7.56648806071423,2.41849404071869e-07,6.62340944648357e-06,6.81454043934554
"1706","10795198","LOC102549173","102549173","histone H3.2-like",-0.599146335093392,7.55952095945524,-7.56764062710494,2.4128792515884e-07,6.62340944648357e-06,6.81690596718071
"2943","10860801","Samd9","500011","sterile alpha motif domain containing 9",-1.20585699294,9.06660573416673,-7.57259136340952,2.38891420175863e-07,6.62340944648357e-06,6.82706482405236
"35","10703445","Fpr3","292413","formyl peptide receptor 3",1.71657038497107,7.86672440282237,7.55302450059841,2.48509120669589e-07,6.76429704066491e-06,6.78689455866805
"417","10725556","Nsmce1","361645","NSE1 homolog, SMC5-SMC6 complex component",0.58546202597047,9.18510141333573,7.53355094504159,2.58478595216764e-07,6.99302090331899e-06,6.74686461980784
"3958","10915071","Cep295","363018","centrosomal protein 295",0.641186321232203,8.41872029102146,7.51995041949199,2.65685679197226e-07,7.14470404780975e-06,6.71887701037961
"3775","10905521","Pdgfb","24628","platelet derived growth factor subunit B",-0.868757822641752,7.81608470865169,-7.51603430719859,2.67799128744826e-07,7.15841503423294e-06,6.71081368605034
"2075","10815049","Spry1","294981","sprouty RTK signaling antagonist 1",-0.883656386982828,8.86947645772327,-7.45662988674247,3.02076303451223e-07,8.02659892027535e-06,6.58824609286631
"2245","10822830","Qrfpr","310327","pyroglutamylated RFamide peptide receptor",-0.822520326507349,7.72421096757729,-7.41436468763806,3.29198733645799e-07,8.69552157985118e-06,6.50075250095742
"3227","10875300","Penk","29237","proenkephalin",-0.57576532245035,7.02992910926252,-7.39375310065414,3.43325832410847e-07,9.01533244636483e-06,6.45799723326884
"2841","10855393","Gimap7","500113","GTPase, IMAP family member 7",0.510001351852763,10.4750190568504,7.38609462253235,3.48733117896832e-07,9.10376981456993e-06,6.44209648290917
"3061","10866056","Klrc2","29684","killer cell lectin like receptor C2",1.39016126626674,7.64652823455948,7.36679403147973,3.62753828134649e-07,9.41472726042485e-06,6.40198915441551
"3850","10909072","Esam","300519","endothelial cell adhesion molecule",1.29235951183638,8.34193474389479,7.35589208996829,3.70929346139741e-07,9.57126359056535e-06,6.37931245509873
"1602","10789869","Cacna1d","29716","calcium voltage-gated channel subunit alpha1 D",-0.745354492956277,6.68873912354474,-7.34886127825222,3.76302516207959e-07,9.65410593305935e-06,6.36467949379635
"2909","10859119","Clec12a","680338","C-type lectin domain family 12, member A",-1.00294589465174,9.21932088956203,-7.34419152823599,3.79915631612927e-07,9.69110502582918e-06,6.35495686116497
"4420","10940473","Cd36","29184","CD36 molecule",0.819010296404921,11.204403989392,7.3312030433278,3.90154686624212e-07,9.89574159710501e-06,6.32789888741556
"2672","10845708","Ifih1","499801","interferon induced with helicase C domain 1",-1.10128784914528,9.6272236725947,-7.30859483102282,4.08661856855019e-07,1.02486883651731e-05,6.28074697911421
"3548","10892884","Mtm1","288762","myotubularin 1",-0.530854855506798,8.55837693230693,-7.30969972834263,4.07736658409697e-07,1.02486883651731e-05,6.28305295275597
"1523","10785251","Nudt15","290365","nudix hydrolase 15",-0.70414207363225,7.18482350387461,-7.29889316818418,4.16879275880846e-07,1.03963636174977e-05,6.26049213547057
"2010","10812162","Erap1","80897","endoplasmic reticulum aminopeptidase 1",0.665207923758269,9.83029798336342,7.29005966029042,4.24509667908403e-07,1.05278397641284e-05,6.24203885806148
"694","10742171","Gabra1","29705","gamma-aminobutyric acid type A receptor alpha1 subunit",1.21114116387667,7.52561156152478,7.28449534102765,4.29389981703937e-07,1.05900380018032e-05,6.23040959315857
"2985","10862415","Tmem176b","171411","transmembrane protein 176B",-1.35858209664577,8.48424677203569,-7.26998809970534,4.42388011555256e-07,1.08506597999047e-05,6.20007043873937
"3542","10892560","LOC314509","314509","similar to single chain Fv antibody fragment scFv 7-10A",-0.830636495068934,6.98153722871425,-7.26135622493196,4.50313898690731e-07,1.09250067595404e-05,6.18200517261108
"4186","10926769","Rhag","65207","Rh-associated glycoprotein",-1.53221925446693,8.11479658566404,-7.26152732474534,4.50155377890917e-07,1.09250067595404e-05,6.18236335637073
"3123","10869204","Akap2","298024","A-kinase anchoring protein 2",-0.828540584354494,9.01564721203847,-7.25457878355939,4.56639622181122e-07,1.10185906671164e-05,6.16781400058523
"3145","10870667","Yipf1","298312","Yip1 domain family, member 1",0.540626934302571,9.01404458821676,7.23871376214482,4.71808281039367e-07,1.13233987449448e-05,6.13457054419309
"690","10741804","Nsg2","497878","neuronal vesicle trafficking associated 2",-0.465747180016735,7.53711340166075,-7.22569311888801,4.84645390715339e-07,1.15692888992154e-05,6.10726211629175
"3139","10870146","Alg6","362547","ALG6, alpha-1,3-glucosyltransferase",-1.07367684621996,8.64180499782987,-7.22159266287139,4.88762227552448e-07,1.16055031052879e-05,6.09865748126139
"2897","10858776","Lpar5","500317","lysophosphatidic acid receptor 5",-0.675061047282174,7.47721844414807,-7.2082708373262,5.02388017718292e-07,1.18659265137273e-05,6.07068674071384
"1964","10810365","Rnf150","364983","ring finger protein 150",0.722004095136286,6.80794649432236,7.19748575499819,5.13705920217785e-07,1.20693854097484e-05,6.04802489499597
"3981","10916432","Gramd1b","300644","GRAM domain containing 1B",-0.651926133498879,9.88482075622622,-7.19413931067646,5.17270899061679e-07,1.20895146251902e-05,6.04099013023259
"3328","10880627","Grhl3","298555","grainyhead-like transcription factor 3",-0.719614640017714,7.68334935257968,-7.18431114502678,5.27889137579884e-07,1.22734224487323e-05,6.02032113822969
"1336","10775326","Abcg3l1","289453","ATP-binding cassette, subfamily G (WHITE), member 3-like 1",-0.575789369653946,5.4444726463149,-7.17392228926563,5.39357812997979e-07,1.23521717889835e-05,5.99845904205521
"1475","10782166","Pcca","687008","propionyl-CoA carboxylase subunit alpha",0.87376298938382,8.57264679833971,7.17372561018545,5.39577396696189e-07,1.23521717889835e-05,5.99804501636224
"3546","10892643","Igh-6","299357","immunoglobulin heavy chain 6",-1.14425384464221,9.28869344035263,-7.17653659204756,5.36447795658541e-07,1.23521717889835e-05,6.00396187722851
"902","10752531","Sdf2l1","680945","stromal cell-derived factor 2-like 1",-0.820343385242633,7.6806967927892,-7.12727291828812,5.9411210638557e-07,1.34625200147471e-05,5.90011453894132
"1557","10787313","Slc27a1","94172","solute carrier family 27 member 1",-0.546320647050077,9.05926611218987,-7.12789045861186,5.93351022026162e-07,1.34625200147471e-05,5.90141829854954
"4076","10920797","Cmc1","363162","C-x(9)-C motif containing 1",-0.925942258471426,6.58547610504228,-7.12003949453196,6.03102221100164e-07,1.35972137120764e-05,5.88483947676258
"429","10726120","RGD1310127","361654","similar to cDNA sequence BC017158",0.596698288610604,7.32860282871048,7.10223309427936,6.25835665842528e-07,1.40388462930706e-05,5.84720761407729
"4217","10928563","Idh1","24479","isocitrate dehydrogenase (NADP(+)) 1",-0.892332398531648,9.86574788916278,-7.03674796177455,7.17325210810208e-07,1.60106987052838e-05,5.70845197095557
"4081","10920981","Cx3cr1","171056","C-X3-C motif chemokine receptor 1",1.31423113234105,9.72673418225919,7.03101213112278,7.25969167679342e-07,1.61230167389084e-05,5.69627148233271
"23","10702660","Akap12","83425","A-kinase anchoring protein 12",-0.507604560544307,6.89785489389691,-6.99286923953261,7.86249312972165e-07,1.73753313520185e-05,5.61516211436431
"1143","10765497","Fcgr3a","304966","Fc fragment of IgG receptor IIIa",-1.3981963471029,8.73756246431404,-6.96974983553036,8.25275328221639e-07,1.8147926429465e-05,5.56590674537518
"650","10739160","Prr29","287761","proline rich 29",-0.644748679936909,7.69622552950212,-6.95501385654955,8.51186498151266e-07,1.86259633713101e-05,5.53447557908309
"1669","10793734","Isca1","290985","iron-sulfur cluster assembly 1",0.512880839955558,9.86381713756714,6.94132854822886,8.7600099062331e-07,1.90754557177681e-05,5.50526003680296
"4004","10917385","Atm","300711","ATM serine/threonine kinase",-0.487385654428552,8.86484109407803,-6.90683300320837,9.4191082067826e-07,2.04111160364454e-05,5.43151021462779
"408","10724888","rnf141","308900","ring finger protein 141",0.90524721432396,8.95412771323732,6.90400272687018,9.47540465349068e-07,2.04339161223103e-05,5.42545234245141
"56","10704665","Pglyrp1","84387","peptidoglycan recognition protein 1",-2.01737838653228,9.27572563389283,-6.8966892139734,9.6224867438874e-07,2.06513369349583e-05,5.40979380953006
"668","10739947","Slc26a11","360670","solute carrier family 26 member 11",-0.620599975623117,9.13884051281766,-6.87897385045154,9.98858785433897e-07,2.13344766419948e-05,5.37183568862833
"1015","10758208","Ccdc92","100036765","coiled-coil domain containing 92",1.04141914154753,8.69849450252861,6.86981637300665,1.01834285112431e-06,2.16470594638996e-05,5.35219830173907
"2170","10818983","Tifa","310877","TRAF-interacting protein with forkhead-associated domain",-0.680281716447173,8.96916020400688,-6.85910241425398,1.04163630350411e-06,2.20372723167885e-05,5.3292093867693
"4172","10926252","RGD1307182","316207","similar to RIKEN cDNA B430306N03 gene",1.67824643301927,8.80735034272558,6.84326821607653,1.07707098619163e-06,2.26794569922614e-05,5.2952067844246
"1031","10759147","Ssh1","304580","slingshot protein phosphatase 1",0.667973470504895,7.63492015969356,6.82818295260668,1.11198472012256e-06,2.33046938527093e-05,5.26278231737018
"2117","10816901","Nup210l","365844","nucleoporin 210-like",-0.8316937073102,7.35798156530657,-6.81747991817788,1.13746112787968e-06,2.37272265180135e-05,5.23975926373405
"1200","10767716","Lax1","498232","lymphocyte transmembrane adaptor 1",0.580167079531881,11.3870742956298,6.81224959413888,1.15012869253757e-06,2.38798813185476e-05,5.22850306201165
"911","10753172","Donson","288257","downstream neighbor of SON",-0.508312693266888,10.779579692723,-6.79353911143356,1.19664607179768e-06,2.47306854838187e-05,5.18820732429213
"612","10736934","Synrg","84479","synergin, gamma",0.493885678456,9.79261683003502,6.78754850782952,1.21194561341062e-06,2.48370760438957e-05,5.17529617724157
"656","10739353","Kcnj2","29712","potassium inwardly-rectifying channel, subfamily J, member 2",-1.0272112000795,9.30775550047166,-6.78716895303131,1.21292172436588e-06,2.48370760438957e-05,5.17447799288835
"1579","10788553","Leprotl1","361160","leptin receptor overlapping transcript-like 1",0.46673344908967,8.9453207740536,6.77538516547822,1.24363243976585e-06,2.53496584982409e-05,5.14906716311707
"2810","10853797","Tes","500040","testin LIM domain protein",0.577220396751159,11.1743665507122,6.75398034587286,1.30148114601703e-06,2.61703235847749e-05,5.10286378239505
"3016","10863795","Gkn1","297418","gastrokine 1",-0.635850407422051,5.67882426347528,-6.75513279725173,1.29829708326509e-06,2.61703235847749e-05,5.10535290091108
"3596","10895589","Cpm","314855","carboxypeptidase M",-0.839481034918784,9.47832068024469,-6.75501742174385,1.29861548827582e-06,2.61703235847749e-05,5.10510371513408
"4223","10928813","Mreg","501162","melanoregulin",0.818342238019162,7.90548347925703,6.74535291769244,1.32557426983079e-06,2.65352625135635e-05,5.0842244634663
"90","10706637","Il4i1","100360621","interleukin 4 induced 1",-1.07548766684101,8.52698784765866,-6.74076833120082,1.33856357831387e-06,2.65571013937473e-05,5.07431572092883
"2489","10835985","Mir181a2","100314292","microRNA 181a-2",0.655573978965626,5.24179280956315,6.74245083826008,1.33378145655542e-06,2.65571013937473e-05,5.07795246311818
"4311","10934071","Mir223","100314060","microRNA 223",1.45180744686563,10.3433275804518,6.73162787272573,1.36485321286619e-06,2.69588705408614e-05,5.0545522873972
"4163","10925933","Tmem200c","501201","transmembrane protein 200C",-0.409508169951832,6.02929606091072,-6.72907158668742,1.37230022407939e-06,2.69865559484159e-05,5.04902319642457
"884","10751469","Parp14","303903","poly (ADP-ribose) polymerase family, member 14",-0.465721959578214,10.5510292601647,-6.71388448642568,1.41741402978361e-06,2.77514746883949e-05,5.01615725036605
"2178","10819329","Dnajb14","499716","DnaJ heat shock protein family (Hsp40) member B14",-0.573754049183886,7.49766091368158,-6.70577020460136,1.44214054401023e-06,2.81122942727584e-05,4.99858534111793
"908","10753005","Sod1","24786","superoxide dismutase 1",0.585241278279117,11.2481847017694,6.69730352294528,1.46841444431603e-06,2.84287802196493e-05,4.98024136654095
"1342","10775769","Septin11","305227","septin 11",-0.639260916083742,10.0071727658558,-6.69644277772787,1.47111295491465e-06,2.84287802196493e-05,4.97837595962974
"1212","10768412","Prg4","289104","proteoglycan 4",1.49091517124182,9.33725426370167,6.65959906279008,1.59153679752664e-06,3.06233632075815e-05,4.89844020010808
"3947","10914618","Ccr5","117029","C-C motif chemokine receptor 5",0.79877930573592,8.89778059326363,6.6438127844006,1.64619508909674e-06,3.15391196469007e-05,4.86413790433985
"267","10716925","Aig1","292486","androgen-induced 1",0.879696073876271,9.37618235654392,6.61770281740283,1.74087325217599e-06,3.32105051184343e-05,4.80733414951721
"1584","10788777","Pomk","306549","protein-O-mannose kinase",0.558779965116278,7.82321842479565,6.59010693816305,1.84704348803474e-06,3.50859665131365e-05,4.74720463782946
"1719","10795898","Chrm3","24260","cholinergic receptor, muscarinic 3",-0.655173151962826,6.76318383279795,-6.56058858885133,1.9680034430456e-06,3.70682167500234e-05,4.68278076818071
"2374","10829218","Trappc10","309678","trafficking protein particle complex 10",-0.347712732518321,10.585929506749,-6.56152798010005,1.96403121443224e-06,3.70682167500234e-05,4.68483266588347
"2552","10838792","Spint1","311331","serine peptidase inhibitor, Kunitz type 1",-0.645358306402319,7.50486759857905,-6.55602365256066,1.98742425494677e-06,3.72767305633713e-05,4.6728080848512
"244","10715813","Mfsd13a","309454","major facilitator superfamily domain containing 13A",0.687554058183552,7.799184116107,6.54840607117061,2.0202719180756e-06,3.77342838589518e-05,4.65616073836108
"2457","10833784","Armc2","499470","armadillo repeat containing 2",-0.578854742245122,6.21692448799553,-6.53288111488691,2.08895586314527e-06,3.88545790545021e-05,4.6222104214138
"4218","10928584","Kansl1l","367289","KAT8 regulatory NSL complex subunit 1-like",-0.641905923252512,9.53382218653621,-6.51898165978021,2.15248425991765e-06,3.98700818932464e-05,4.5917894376678
"1982","10811177","Ctrb1","24291","chymotrypsinogen B1",0.833027588172818,7.98039436259693,6.5045469206366,2.22056377257477e-06,4.09611433089825e-05,4.56017161913148
"17","10702342","Rnf217","292188","ring finger protein 217",-0.435958709978148,6.98797895196682,-6.49308880241796,2.27617775090336e-06,4.1700263540971e-05,4.53505548191154
"447","10726758","Irf7","293624","interferon regulatory factor 7",-1.18534436526009,9.72250294569714,-6.49245093814203,2.27931548028605e-06,4.1700263540971e-05,4.53365681140031
"3691","10900815","Gzmm","29252","granzyme M",-0.976613505199657,9.15997343473206,-6.48300172484405,2.32632143804708e-06,4.2386526120172e-05,4.51293127987627
"3571","10894167","Cyp4f39","299566","cytochrome P450, family 4, subfamily f, polypeptide 39",0.541504360341853,6.7201566804297,6.4789938129419,2.34655894728135e-06,4.25814599213982e-05,4.50413716886392
"1277","10771492","Rasgef1b","100361238","RasGEF domain family, member 1B",-0.493083832211926,11.7120828697468,-6.47476078595719,2.36812966554123e-06,4.27989102306722e-05,4.49484697112054
"1240","10769897","Ly9","289227","lymphocyte antigen 9",0.598611742037662,9.55614538726008,6.4470672710243,2.51436970374356e-06,4.52586546673842e-05,4.4340140146841
"957","10755546","Olr1569","287969","olfactory receptor 1569",-0.796272166960236,6.84310530707575,-6.44204061018717,2.54189312928995e-06,4.5570325016668e-05,4.42296214591064
